Price,Close,High,Low,Open,Volume
Ticker,0P0000XVUQ.BO,0P0000XVUQ.BO,0P0000XVUQ.BO,0P0000XVUQ.BO,0P0000XVUQ.BO
Date,,,,,
2021-08-04,45.67259979248047,45.67259979248047,45.67259979248047,45.67259979248047,0
2021-08-05,45.702999114990234,45.702999114990234,45.702999114990234,45.702999114990234,0
2021-08-06,45.57400131225586,45.57400131225586,45.57400131225586,45.57400131225586,0
2021-08-09,45.434200286865234,45.434200286865234,45.434200286865234,45.434200286865234,0
2021-08-10,45.450401306152344,45.450401306152344,45.450401306152344,45.450401306152344,0
2021-08-11,45.36309814453125,45.36309814453125,45.36309814453125,45.36309814453125,0
2021-08-12,45.58869934082031,45.58869934082031,45.58869934082031,45.58869934082031,0
2021-08-13,45.743499755859375,45.743499755859375,45.743499755859375,45.743499755859375,0
2021-08-16,45.73059844970703,45.73059844970703,45.73059844970703,45.73059844970703,0
2021-08-17,45.9364013671875,45.9364013671875,45.9364013671875,45.9364013671875,0
2021-08-18,45.87820053100586,45.87820053100586,45.87820053100586,45.87820053100586,0
2021-08-20,45.59769821166992,45.59769821166992,45.59769821166992,45.59769821166992,0
2021-08-23,45.64509963989258,45.64509963989258,45.64509963989258,45.64509963989258,0
2021-08-24,45.840999603271484,45.840999603271484,45.840999603271484,45.840999603271484,0
2021-08-25,45.833900451660156,45.833900451660156,45.833900451660156,45.833900451660156,0
2021-08-26,45.80070114135742,45.80070114135742,45.80070114135742,45.80070114135742,0
2021-08-27,45.972801208496094,45.972801208496094,45.972801208496094,45.972801208496094,0
2021-08-30,46.30160140991211,46.30160140991211,46.30160140991211,46.30160140991211,0
2021-08-31,46.5880012512207,46.5880012512207,46.5880012512207,46.5880012512207,0
2021-09-01,46.580501556396484,46.580501556396484,46.580501556396484,46.580501556396484,0
2021-09-02,46.8036003112793,46.8036003112793,46.8036003112793,46.8036003112793,0
2021-09-03,46.908599853515625,46.908599853515625,46.908599853515625,46.908599853515625,0
2021-09-06,47.16699981689453,47.16699981689453,47.16699981689453,47.16699981689453,0
2021-09-07,47.05939865112305,47.05939865112305,47.05939865112305,47.05939865112305,0
2021-09-08,47.04719924926758,47.04719924926758,47.04719924926758,47.04719924926758,0
2021-09-09,47.04650115966797,47.04650115966797,47.04650115966797,47.04650115966797,0
2021-09-13,47.028499603271484,47.028499603271484,47.028499603271484,47.028499603271484,0
2021-09-14,47.04949951171875,47.04949951171875,47.04949951171875,47.04949951171875,0
2021-09-15,47.243900299072266,47.243900299072266,47.243900299072266,47.243900299072266,0
2021-09-16,47.39039993286133,47.39039993286133,47.39039993286133,47.39039993286133,0
2021-09-17,47.25640106201172,47.25640106201172,47.25640106201172,47.25640106201172,0
2021-09-20,47.03950119018555,47.03950119018555,47.03950119018555,47.03950119018555,0
2021-09-21,47.13740158081055,47.13740158081055,47.13740158081055,47.13740158081055,0
2021-09-22,47.182498931884766,47.182498931884766,47.182498931884766,47.182498931884766,0
2021-09-23,47.416099548339844,47.416099548339844,47.416099548339844,47.416099548339844,0
2021-09-24,47.366798400878906,47.366798400878906,47.366798400878906,47.366798400878906,0
2021-09-27,47.28929901123047,47.28929901123047,47.28929901123047,47.28929901123047,0
2021-09-28,47.0994987487793,47.0994987487793,47.0994987487793,47.0994987487793,0
2021-09-29,47.11249923706055,47.11249923706055,47.11249923706055,47.11249923706055,0
2021-09-30,47.003501892089844,47.003501892089844,47.003501892089844,47.003501892089844,0
2021-10-01,46.94269943237305,46.94269943237305,46.94269943237305,46.94269943237305,0
2021-10-04,47.09379959106445,47.09379959106445,47.09379959106445,47.09379959106445,0
2021-10-05,47.24720001220703,47.24720001220703,47.24720001220703,47.24720001220703,0
2021-10-06,47.02069854736328,47.02069854736328,47.02069854736328,47.02069854736328,0
2021-10-07,47.30609893798828,47.30609893798828,47.30609893798828,47.30609893798828,0
2021-10-08,47.391998291015625,47.391998291015625,47.391998291015625,47.391998291015625,0
2021-10-11,47.38140106201172,47.38140106201172,47.38140106201172,47.38140106201172,0
2021-10-12,47.4541015625,47.4541015625,47.4541015625,47.4541015625,0
2021-10-13,47.62480163574219,47.62480163574219,47.62480163574219,47.62480163574219,0
2021-10-14,47.79209899902344,47.79209899902344,47.79209899902344,47.79209899902344,0
2021-10-18,47.88719940185547,47.88719940185547,47.88719940185547,47.88719940185547,0
2021-10-19,47.82640075683594,47.82640075683594,47.82640075683594,47.82640075683594,0
2021-10-20,47.599998474121094,47.599998474121094,47.599998474121094,47.599998474121094,0
2021-10-21,47.45800018310547,47.45800018310547,47.45800018310547,47.45800018310547,0
2021-10-22,47.364898681640625,47.364898681640625,47.364898681640625,47.364898681640625,0
2021-10-25,47.44110107421875,47.44110107421875,47.44110107421875,47.44110107421875,0
2021-10-26,47.66270065307617,47.66270065307617,47.66270065307617,47.66270065307617,0
2021-10-27,47.59469985961914,47.59469985961914,47.59469985961914,47.59469985961914,0
2021-10-28,47.25809860229492,47.25809860229492,47.25809860229492,47.25809860229492,0
2021-10-29,47.18119812011719,47.18119812011719,47.18119812011719,47.18119812011719,0
2021-11-01,47.4546012878418,47.4546012878418,47.4546012878418,47.4546012878418,0
2021-11-02,47.53620147705078,47.53620147705078,47.53620147705078,47.53620147705078,0
2021-11-03,47.38650131225586,47.38650131225586,47.38650131225586,47.38650131225586,0
2021-11-08,47.605098724365234,47.605098724365234,47.605098724365234,47.605098724365234,0
2021-11-09,47.69879913330078,47.69879913330078,47.69879913330078,47.69879913330078,0
2021-11-10,47.71200180053711,47.71200180053711,47.71200180053711,47.71200180053711,0
2021-11-11,47.604801177978516,47.604801177978516,47.604801177978516,47.604801177978516,0
2021-11-12,47.80289840698242,47.80289840698242,47.80289840698242,47.80289840698242,0
2021-11-15,47.8306999206543,47.8306999206543,47.8306999206543,47.8306999206543,0
2021-11-16,47.76060104370117,47.76060104370117,47.76060104370117,47.76060104370117,0
2021-11-17,47.64120101928711,47.64120101928711,47.64120101928711,47.64120101928711,0
2021-11-18,47.484798431396484,47.484798431396484,47.484798431396484,47.484798431396484,0
2021-11-22,47.117401123046875,47.117401123046875,47.117401123046875,47.117401123046875,0
2021-11-23,47.17689895629883,47.17689895629883,47.17689895629883,47.17689895629883,0
2021-11-24,47.053001403808594,47.053001403808594,47.053001403808594,47.053001403808594,0
2021-11-25,47.10409927368164,47.10409927368164,47.10409927368164,47.10409927368164,0
2021-11-26,46.683998107910156,46.683998107910156,46.683998107910156,46.683998107910156,0
2021-11-29,46.60559844970703,46.60559844970703,46.60559844970703,46.60559844970703,0
2021-11-30,46.56679916381836,46.56679916381836,46.56679916381836,46.56679916381836,0
2021-12-01,46.66450119018555,46.66450119018555,46.66450119018555,46.66450119018555,0
2021-12-02,46.82389831542969,46.82389831542969,46.82389831542969,46.82389831542969,0
2021-12-03,46.6349983215332,46.6349983215332,46.6349983215332,46.6349983215332,0
2021-12-06,46.220001220703125,46.220001220703125,46.220001220703125,46.220001220703125,0
2021-12-07,46.51179885864258,46.51179885864258,46.51179885864258,46.51179885864258,0
2021-12-08,46.963401794433594,46.963401794433594,46.963401794433594,46.963401794433594,0
2021-12-09,46.9827995300293,46.9827995300293,46.9827995300293,46.9827995300293,0
2021-12-10,47.00680160522461,47.00680160522461,47.00680160522461,47.00680160522461,0
2021-12-13,46.909400939941406,46.909400939941406,46.909400939941406,46.909400939941406,0
2021-12-14,46.972999572753906,46.972999572753906,46.972999572753906,46.972999572753906,0
2021-12-15,46.8380012512207,46.8380012512207,46.8380012512207,46.8380012512207,0
2021-12-16,46.79990005493164,46.79990005493164,46.79990005493164,46.79990005493164,0
2021-12-17,46.48569869995117,46.48569869995117,46.48569869995117,46.48569869995117,0
2021-12-20,46.023799896240234,46.023799896240234,46.023799896240234,46.023799896240234,0
2021-12-21,46.2223014831543,46.2223014831543,46.2223014831543,46.2223014831543,0
2021-12-22,46.53889846801758,46.53889846801758,46.53889846801758,46.53889846801758,0
2021-12-23,46.70859909057617,46.70859909057617,46.70859909057617,46.70859909057617,0
2021-12-24,46.57720184326172,46.57720184326172,46.57720184326172,46.57720184326172,0
2021-12-27,46.72439956665039,46.72439956665039,46.72439956665039,46.72439956665039,0
2021-12-28,46.94060134887695,46.94060134887695,46.94060134887695,46.94060134887695,0
2021-12-29,46.910301208496094,46.910301208496094,46.910301208496094,46.910301208496094,0
2021-12-30,46.885101318359375,46.885101318359375,46.885101318359375,46.885101318359375,0
2021-12-31,47.162200927734375,47.162200927734375,47.162200927734375,47.162200927734375,0
2022-01-03,47.45069885253906,47.45069885253906,47.45069885253906,47.45069885253906,0
2022-01-04,47.55929946899414,47.55929946899414,47.55929946899414,47.55929946899414,0
2022-01-05,47.629398345947266,47.629398345947266,47.629398345947266,47.629398345947266,0
2022-01-06,47.52069854736328,47.52069854736328,47.52069854736328,47.52069854736328,0
2022-01-07,47.49319839477539,47.49319839477539,47.49319839477539,47.49319839477539,0
2022-01-10,47.69430160522461,47.69430160522461,47.69430160522461,47.69430160522461,0
2022-01-11,47.739601135253906,47.739601135253906,47.739601135253906,47.739601135253906,0
2022-01-12,47.96879959106445,47.96879959106445,47.96879959106445,47.96879959106445,0
2022-01-13,48.07929992675781,48.07929992675781,48.07929992675781,48.07929992675781,0
2022-01-14,48.072898864746094,48.072898864746094,48.072898864746094,48.072898864746094,0
2022-01-17,48.102901458740234,48.102901458740234,48.102901458740234,48.102901458740234,0
2022-01-18,47.81930160522461,47.81930160522461,47.81930160522461,47.81930160522461,0
2022-01-19,47.73270034790039,47.73270034790039,47.73270034790039,47.73270034790039,0
2022-01-20,47.58470153808594,47.58470153808594,47.58470153808594,47.58470153808594,0
2022-01-21,47.184600830078125,47.184600830078125,47.184600830078125,47.184600830078125,0
2022-01-24,46.62289810180664,46.62289810180664,46.62289810180664,46.62289810180664,0
2022-01-25,46.90610122680664,46.90610122680664,46.90610122680664,46.90610122680664,0
2022-01-27,46.64099884033203,46.64099884033203,46.64099884033203,46.64099884033203,0
2022-01-28,46.59769821166992,46.59769821166992,46.59769821166992,46.59769821166992,0
2022-01-31,47.02149963378906,47.02149963378906,47.02149963378906,47.02149963378906,0
2022-02-01,47.40639877319336,47.40639877319336,47.40639877319336,47.40639877319336,0
2022-02-02,47.625099182128906,47.625099182128906,47.625099182128906,47.625099182128906,0
2022-02-03,47.400001525878906,47.400001525878906,47.400001525878906,47.400001525878906,0
2022-02-04,47.300498962402344,47.300498962402344,47.300498962402344,47.300498962402344,0
2022-02-07,46.90999984741211,46.90999984741211,46.90999984741211,46.90999984741211,0
2022-02-08,46.902198791503906,46.902198791503906,46.902198791503906,46.902198791503906,0
2022-02-09,47.237701416015625,47.237701416015625,47.237701416015625,47.237701416015625,0
2022-02-10,47.38840103149414,47.38840103149414,47.38840103149414,47.38840103149414,0
2022-02-11,46.95389938354492,46.95389938354492,46.95389938354492,46.95389938354492,0
2022-02-14,46.19369888305664,46.19369888305664,46.19369888305664,46.19369888305664,0
2022-02-15,46.859798431396484,46.859798431396484,46.859798431396484,46.859798431396484,0
2022-02-16,46.79899978637695,46.79899978637695,46.79899978637695,46.79899978637695,0
2022-02-17,46.815799713134766,46.815799713134766,46.815799713134766,46.815799713134766,0
2022-02-18,46.63710021972656,46.63710021972656,46.63710021972656,46.63710021972656,0
2022-02-21,46.55609893798828,46.55609893798828,46.55609893798828,46.55609893798828,0
