Close,Volume,Daily_Return,Cumulative_Return,MA20,MA50,Volatility
1223.0595703125,8623469.0,0.2022285443575189,28.361256728624483,1153.1437622070312,1070.696619873047,1.3547776876665445
1226.3206787109375,13594479.0,0.2666352872415123,28.70351313420967,1160.323645019531,1076.1665112304688,1.2650690397862319
1237.3038330078125,8833409.0,0.8956184534391287,29.856205548064096,1167.9666381835937,1081.579786376953,1.2612845745527586
1223.0595703125,12710570.0,-1.1512340231489948,28.361256728624483,1174.6630249023438,1087.1176135253909,1.325017598689277
1187.7772216796875,20831669.0,-2.884761256869739,24.65834092568604,1179.0110290527343,1092.0575903320312,1.5289133873743614
1189.9964599609375,11027475.0,0.186839606008915,24.891252078728844,1182.1248291015625,1096.9432165527344,1.4507813039095574
1178.4017333984375,17198417.0,-0.9743496684755382,23.674374578144807,1184.821954345703,1101.3319873046876,1.4728284255452457
1205.2371826171875,9750178.0,2.277275097123144,26.49078031193568,1187.9153869628906,1106.3190661621093,1.5089895738321413
1189.9964599609375,9896298.0,-1.2645413596645394,24.891252078728844,1189.712335205078,1110.6829296875,1.5381995140377462
1176.952392578125,9886181.0,-1.0961433770349749,23.522264890571787,1191.314520263672,1114.533635253906,1.549591938901453
1148.713134765625,14233025.0,-2.3993542976399995,20.558528119377595,1191.69951171875,1117.9033459472655,1.6490530312791936
1149.4151611328125,15481114.0,0.0611141586128738,20.632206449473813,1192.0188232421874,1121.211005859375,1.6487754733100861
1132.6571044921875,10569130.0,-1.457963772124682,18.87343258192582,1190.7653686523438,1124.4045275878907,1.6538660392645477
1124.866943359375,11989430.0,-0.6877775367245986,18.05584781549388,1187.9210571289063,1127.3145239257813,1.5764936412490782
1131.7738037109375,1705656.0,0.6140157635831534,18.78072933091275,1186.5396423339844,1130.1692614746094,1.5369633681678736
1133.177978515625,20337183.0,0.1240685020349019,18.92809880249973,1184.9442321777344,1132.8808813476562,1.5316163140768642
1142.123046875,15682497.0,0.7893789439053833,19.866892172833666,1181.557531738281,1135.5191271972656,1.239315137375311
1154.8953857421875,10253470.0,1.1182979716707786,21.207361196707232,1179.2306640625,1138.440447998047,1.2732178994469985
1157.00146484375,10722478.0,0.1823610283288923,21.42839618699588,1176.666015625,1141.0157385253906,1.2639264886778858
1174.4615478515625,8712341.0,1.5090804582663653,23.260848384640088,1174.3595336914063,1144.0498364257812,1.2934586277544766
1167.5318603515625,4803269.0,-0.5900310242320406,22.5335711384391,1171.5831481933594,1146.8642724609374,1.293124416357336
1140.4022216796875,11337581.0,-2.323674376107032,19.68628994376631,1167.2872253417968,1148.888818359375,1.3688890542490317
1115.9896240234375,10202029.0,-2.1407006398402983,17.124164769138982,1161.2215148925782,1149.5727197265626,1.391242808057029
1120.2017822265625,8505625.0,0.3774370399555415,17.56623474971628,1156.0786254882812,1150.0047998046875,1.395878286385216
1070.5848388671875,24124307.0,-4.429286236338081,12.358889695366182,1150.2190063476562,1149.305947265625,1.570675091222847
1080.5941162109375,25326999.0,0.9349354652117948,13.409372803446365,1144.7488891601563,1148.8937915039062,1.5967395447590758
1064.991455078125,16820296.0,-1.4438965471626486,11.771858785378589,1139.0783752441407,1148.2216650390626,1.6079765328174815
1129.1016845703125,42401936.0,6.019788157594608,18.500287904064173,1135.2716003417968,1149.32134765625,2.0921203679711757
1092.709716796875,15763138.0,-3.2230903797904387,14.680916524604326,1130.4072631835938,1149.7212744140625,2.1832442642324077
1105.799072265625,24325354.0,1.1978803947236385,16.054656740141926,1126.8495971679688,1150.2937622070312,2.2050674696932795
1089.44873046875,32172299.0,-1.4785997028714748,14.338672930413686,1123.886376953125,1150.0872290039065,2.167974224454616
1117.3485107421875,10104610.0,2.560908053142908,17.266781213345396,1122.2830444335937,1150.7797387695311,2.256636584913942
1124.5272216796875,12720411.0,0.6424773352704083,18.02019370444228,1121.876550292969,1151.5814038085937,2.239774857906836
1090.7396240234375,19222481.0,-3.004604691185864,14.474153427851968,1120.170184326172,1151.6135595703124,2.3344600516515297
1070.0638427734375,10332254.0,-1.8955744152516216,12.304210663397708,1117.0846862792969,1150.9984936523438,2.3597767953890236
1078.7825927734375,11235122.0,0.8147878333504277,13.219251708223313,1114.3649169921875,1150.019736328125,2.3706251308001836
1095.2008056640625,8744178.0,1.5219204500153791,14.942358653325138,1112.0188049316407,1149.4345678710938,2.392584018873969
1112.5701904296875,13213547.0,1.5859543451571143,16.765291984813622,1109.9025451660157,1148.8186010742188,2.4081998986029376
1113.7025146484375,8364414.0,0.10177553097237,16.884130480722593,1107.73759765625,1148.0115014648438,2.407665877471809
1091.3736572265625,12901733.0,-2.0049211641515963,14.540695811180026,1103.583203125,1146.94080078125,2.40743116716911
1078.0125732421875,12991523.0,-1.2242446842934296,13.13843743135894,1099.1072387695312,1145.6807861328125,2.415078978186993
1074.864990234375,9366969.0,-0.2919801759218798,12.808095622711612,1095.8303771972655,1144.3175073242187,2.370926501716201
1088.769287109375,9761279.0,1.2935854271305391,14.267364708310492,1094.4693603515625,1142.938369140625,2.3525229369140894
1060.0318603515625,21049821.0,-2.639441348874638,11.25134463592996,1091.4608642578123,1140.5039428710938,2.4163404969764053
1031.4525146484375,14325846.0,-2.696083652961767,8.25191531950049,1089.504248046875,1137.944951171875,2.286060364943678
1046.8065185546875,12836561.0,1.4885807817806684,9.86333252685605,1087.8148681640623,1135.5793579101562,2.3033219749346503
1071.6490478515625,17658543.0,2.3731729652557654,12.47057943311245,1088.1477478027343,1132.8151977539062,2.346779916057075
1071.2640380859375,9072401.0,-0.0359268518361322,12.430172294680265,1085.2558654785155,1130.2118237304687,1.881513101728306
1074.6837158203125,7886494.0,0.3192189425573311,12.789070701794737,1084.3545654296877,1127.539609375,1.748509404338657
1073.5286865234375,4017223.0,-0.1074762071735069,12.6678492864982,1082.7410461425782,1124.598359375,1.7229239857553726
1086.2784423828125,6374613.0,1.1876492933471816,14.005948202378772,1082.5825317382812,1121.862736816406,1.716534109053028
1088.13525390625,15425312.0,0.1709332939871632,14.20082232498241,1081.1218688964843,1119.0990283203123,1.608631711508304
1068.478759765625,29333171.0,-1.8064384983448527,12.137854705077531,1078.3194458007813,1115.7225268554687,1.6404270805292314
1072.5777587890625,9477290.0,0.383629434462196,12.568048522900654,1077.4113525390626,1112.712890625,1.5099237998913002
1088.7467041015625,5421611.0,1.5074846723238666,14.264994600317472,1078.3454956054688,1110.7322802734377,1.4852775837993852
1113.3173828125,10847728.0,2.2567855882708043,16.843710530895862,1080.072235107422,1109.1986987304688,1.5552984591534018
1118.5260009765625,11643813.0,0.4678466576084839,17.390359925240382,1081.2384948730469,1108.0011840820312,1.5246037458186847
1094.4761962890625,14447422.0,-2.150133717633973,14.866310215235924,1080.3337951660155,1105.7859643554686,1.5634706446355728
1103.30810546875,13112115.0,0.8069530620796517,15.79322742281568,1079.8140747070313,1104.052197265625,1.5754609468621585
1104.2138671875,9246731.0,0.0820950842525647,15.888287970427209,1080.456085205078,1102.5974267578124,1.5056905214791558
1112.16259765625,16205164.0,0.7198542515134188,16.72251473838844,1082.1635864257812,1101.866416015625,1.4803257304132618
1141.851318359375,14800442.0,2.6694586534100617,19.8383740085502,1085.5129028320312,1101.7151391601562,1.5770045145168021
1148.28271484375,11856712.0,0.5632429004518436,20.513355142170298,1088.48857421875,1102.0276513671874,1.5615215915296976
1149.95849609375,19930176.0,0.1459380367166751,20.68922996664617,1092.984906005859,1102.529482421875,1.4038726874123002
1155.9595947265625,8036453.0,0.5218534975999001,21.31905093445352,1099.2102600097655,1103.0131982421874,1.197499084859183
1142.16845703125,6215029.0,-1.1930466910977766,19.8716580116088,1103.9783569335937,1103.1930078125,1.239593228166819
1142.077880859375,9755485.0,-0.0079301937746079,19.86215195684764,1107.4997985839843,1103.1921044921876,1.156105595554601
1122.0816650390625,16494486.0,-1.7508627174589897,17.763530225891145,1110.0406799316406,1102.535830078125,1.244509031730257
1122.2626953125,13338594.0,0.0161334312000605,17.78252952401891,1112.41962890625,1101.8410546875,1.2453303745913413
1076.993408203125,21868937.0,-4.033751393364238,13.031475098204147,1112.5928649902344,1099.8916918945313,1.5680268252738603
1074.887451171875,24510205.0,-0.1955403826253365,12.810452919310066,1112.0233154296875,1098.0388037109376,1.5445090964558126
1058.96728515625,20020431.0,-1.4811007420607925,11.139616464000014,1110.5649169921876,1096.4101049804688,1.5764093850683887
1057.9483642578125,14667727.0,-0.0962183546857287,11.032679753634312,1110.038397216797,1095.2492797851562,1.5259125263848778
1080.9339599609375,12143683.0,2.1726576154073696,13.445039725892528,1110.4562072753906,1094.463923339844,1.6024698688885575
1077.35595703125,13200509.0,-0.3310103172090906,13.06952494003788,1109.886669921875,1094.599345703125,1.5668637986751857
1079.5523681640625,10017691.0,0.2038705145200881,13.30004036229855,1108.198419189453,1094.5785107421875,1.4728465630513914
1065.6025390625,9572839.0,-1.292186420311059,11.835992626529968,1105.55224609375,1094.590732421875,1.4869107381544167
1055.8875732421875,11061241.0,-0.9116875630626352,10.816397790726253,1103.6228149414062,1093.1264501953126,1.4274000188151958
1049.4560546875,10714467.0,-0.6091101664298382,10.141403845711604,1100.9302124023438,1092.261376953125,1.411443816372579
1067.0972900390625,12060849.0,1.680988477103562,11.992868152878122,1099.0743835449218,1091.4873413085938,1.4745400979948224
1079.52978515625,11486225.0,1.1650760650635972,13.29767025430555,1097.4427429199218,1091.2889624023437,1.491788921967878
1078.4202880859375,12464491.0,-0.1027759572332587,13.181227489178692,1094.27119140625,1090.5103979492187,1.3380564797777086
1076.314208984375,15943370.0,-0.1952929785195789,12.960192498890043,1090.672766113281,1089.5461376953126,1.3236661834292545
1059.1712646484375,10719633.0,-1.592745333364487,11.161024304304432,1086.1334045410156,1088.9147705078126,1.3486799251945023
1095.1328125,11212671.0,3.395253350599448,14.935222706556983,1083.0920654296874,1089.4161499023437,1.584638697306318
1092.8682861328125,10392840.0,-0.2067809804746856,14.697558526133614,1080.6270568847656,1089.6978637695313,1.5692794232214018
1106.7049560546875,12853252.0,1.2660876061137305,16.14973009914802,1078.8584106445312,1089.9279467773438,1.6033440144191593
1098.0543212890625,6775458.0,-0.781656819940868,15.241837812485135,1077.6570434570312,1089.6376293945314,1.566474420541597
1086.957763671875,11107193.0,-1.0105654521864291,14.07724361308742,1075.891796875,1089.102734375,1.5793593879536245
1082.020751953125,13494914.0,-0.454204559160809,13.559099571631815,1076.1431640625,1088.915676269531,1.2926091182386843
1075.2496337890625,7310110.0,-0.6257845010680385,12.84846432696012,1076.1612731933594,1088.8604174804686,1.300138650619121
1021.6695556640624,24846650.0,-4.983036165861298,7.225184536928619,1074.29638671875,1087.7965087890625,1.6891010405574238
1034.4420166015625,14570089.0,1.250155773624706,8.565666372196755,1073.1210693359376,1086.7099633789062,1.7185782238409983
1068.6824951171875,21297446.0,3.310043285762388,12.159236922592845,1072.50849609375,1086.8829760742187,1.81385333320297
1086.34619140625,21471786.0,1.6528479103726346,14.013058526357812,1072.9580078125,1087.980849609375,1.8510382325951005
1077.1746826171875,10186748.0,-0.8442528598724297,13.050500019121005,1072.8391235351562,1088.588212890625,1.8614963489934395
1053.283203125,10805667.0,-2.217976329905836,10.543066687856715,1072.2231567382812,1088.2208959960938,1.9064328992923605
1014.3323364257812,17983310.0,-3.698043088853487,6.455136449999732,1070.1453948974608,1087.0822619628907,2.0683606143320374
1012.498046875,21289374.0,-0.1808371364009464,6.262626029691809,1068.2974945068358,1085.8385485839844,2.0659006852489465
1066.214111328125,20414228.0,5.30530055034828,11.900177713259597,1068.253335571289,1085.6922570800782,2.372039454270481
1083.4927978515625,17980493.0,1.6205644194592803,13.713592178592382,1068.4514862060546,1085.6365441894532,2.385733602490756
1086.617919921875,12257423.0,0.2884303501148544,14.041576690641278,1068.8613677978517,1085.6061975097657,2.3860592220716046
1095.5404052734375,8340678.0,0.821124443834309,14.977999952982191,1069.8226776123047,1086.147430419922,2.3910453948366093
1070.4488525390625,15925769.0,-2.290335674850108,12.344617801829894,1070.386557006836,1086.1048522949218,2.422164634883969
1088.520263671875,11149828.0,1.6882087443923943,14.241229463414594,1070.0559295654298,1086.100323486328,2.327447977609543
1124.0064697265625,21422098.0,3.2600409233524807,17.96554029526294,1071.6128387451172,1086.3141052246094,2.4380630915908763
1117.5296630859375,11999466.0,-0.576225032067712,17.285793322867704,1072.1540740966798,1086.294178466797,2.4292105938363244
1146.4031982421875,22557065.0,2.583692953305494,20.31609810017909,1074.571517944336,1087.3327185058597,2.4825946112770603
1150.049072265625,15462187.0,0.3180272027352826,20.698736021407328,1077.7260833740231,1088.2675378417969,2.46494355270931
1167.9166259765625,13168266.0,1.5536340267409576,22.573952654082152,1082.0208770751954,1089.5415930175782,2.4729958802470335
1175.7069091796875,14222488.0,0.6670239150514012,23.391550231908663,1087.0437408447265,1090.8124792480469,2.4613165940311643
1187.5281982421875,9891424.0,1.0054622432003946,24.632205680790143,1095.3366729736329,1091.726016845703,2.099932750966396
1187.7999267578125,8684065.0,0.0228818579657508,24.660723845073605,1103.0045684814454,1092.5163610839843,2.103271945916111
1210.626953125,15811550.0,1.9217905181637465,27.05644181580251,1110.101791381836,1093.7297302246093,2.034900671109326
1193.325439453125,13223718.0,-1.429136665693298,25.24063161968759,1115.4507537841796,1094.4770471191407,2.07094394020584
1202.8819580078125,7922880.0,0.800830874691405,26.243597265356588,1121.736117553711,1095.6913171386718,2.0476591252452305
1206.4375,7929162.0,0.295585279047339,26.61675475461278,1129.393832397461,1096.9785095214845,1.9417252177660056
1189.3851318359375,13149870.0,-1.4134481201108606,24.827092614788327,1138.1464721679688,1098.3245788574218,1.7244918735990082
1186.214599609375,12257215.0,-0.2665690146696597,24.4943422639643,1146.8322998046874,1099.6036169433594,1.7271970623364148
1165.2899169921875,15496499.0,-1.7639879515964574,22.29827706600873,1151.786090087891,1101.3695471191406,1.4614986464752333
1184.6748046875,15152495.0,1.6635248801730065,24.332739333024712,1156.8451904296876,1103.5652941894532,1.4633317183315722
1182.206298828125,9254209.0,-0.2083699129590388,24.07366731229689,1161.624609375,1106.0300744628903,1.4705519894332217
1159.945556640625,13217742.0,-1.8829828778248128,21.73738140091704,1164.8448669433594,1108.0700183105469,1.5548528043835368
1155.68798828125,10354235.0,-0.3670489821699485,21.2905455815646,1169.1068237304687,1109.565098876953,1.4417391831876027
1152.1551513671875,9974224.0,-0.3056912375905662,20.91977101169597,1172.2885681152345,1111.061082763672,1.4162223017873068
1196.0655517578125,26141820.0,3.811153414409452,25.528208993304325,1175.8915222167968,1113.391346435547,1.4808579105778388
1231.234619140625,25072240.0,2.940396312821303,29.21923582209405,1181.5767700195313,1116.7039880371094,1.5744704611945455
1260.06298828125,21708633.0,2.34141963623038,32.24480038341942,1187.2597595214845,1120.7874963378906,1.5584238480518584
1249.5101318359375,15054154.0,-0.8374864227784995,31.13726813537776,1192.2328125,1124.7885778808593,1.5861217547886617
1220.6136474609375,17063215.0,-2.312625055111928,28.10455481588969,1194.8676635742188,1127.858905029297,1.6747690812299447
1257.1416015625,12227666.0,2.9925893567998463,31.938198088885848,1198.9393981933597,1131.411141357422,1.7836012896888453
1258.3646240234375,19338945.0,0.0972859747396359,32.06655545095052,1202.481219482422,1135.010028076172,1.777597207041552
1277.16064453125,25614076.0,1.493686340904521,34.039215550624455,1206.9492553710938,1139.0269567871094,1.7956436993560843
1263.75439453125,18214862.0,-1.0496917562723973,32.63221695481735,1209.6056274414063,1143.1186193847657,1.7841283087650637
1259.3157958984375,9467006.0,-0.3512232006487981,32.16638183733718,1212.9051452636718,1146.4022790527345,1.74727177839969
1220.0023193359375,19247660.0,-3.121812391343226,28.040395351949176,1213.761163330078,1148.9449597167968,1.899698890273561
1196.1109619140625,17210669.0,-1.958304262477084,25.532974832079457,1213.2448364257812,1150.7330798339844,1.9528297495675637
1186.9393310546875,19649948.0,-0.7667876268517948,24.57040351344808,1213.1225463867188,1152.510780029297,1.9338921228166812
1140.583251953125,18083752.0,-3.905513777218217,19.705289241894054,1210.8409790039063,1153.583289794922,2.1229619874834085
1120.8133544921875,19511677.0,-1.7333147253463244,17.63041983644589,1208.6171508789062,1154.359141845703,2.1217640782412746
1109.331787109375,16643899.0,-1.02439601890848,16.425418498616008,1204.85,1155.0407849121093,2.08410481648235
1086.731201171875,20490321.0,-2.037315273944429,14.05346566479,1200.0762451171877,1156.3420178222657,2.1193566737616756
1099.0506591796875,19308778.0,1.1336251314518098,15.346404414857815,1197.0315002441407,1157.634190673828,2.115516794013582
1099.322509765625,13437911.0,0.024735036885426,15.374935390535828,1194.2132263183594,1158.2469909667968,2.11617073644244
1145.497314453125,16551828.0,4.2002964805427645,20.221024741173,1193.8803344726562,1159.4300134277344,2.3359676001603016
1149.664306640625,17276788.0,0.3637714497383593,20.65835450576425,1191.5602722167969,1160.879805908203,2.160282013054329
1123.16845703125,14699118.0,-2.3046596694644816,17.877590071630433,1186.156964111328,1162.277510986328,2.078944328626796
1188.660400390625,21793091.0,5.830999165742501,24.75103136530454,1182.5868347167968,1165.764072265625,2.4396182445099437
1180.7117919921875,15252755.0,-0.6687030539442085,23.91681740873788,1179.1469177246097,1169.1283471679687,2.4378187616747042
1184.7652587890625,13527818.0,0.3433070478643829,24.342232576391297,1177.3544982910155,1171.4993701171877,2.3917291249932218
1183.021484375,12714544.0,-0.1471831150623659,24.15922180514727,1173.6484924316403,1173.489943847656,2.276812257343783
1171.743896484375,17882023.0,-0.9532868201952428,22.975628307621832,1169.3174560546877,1175.1924633789065,2.2797895515253996
1166.3087158203125,16521973.0,-0.4638539769970085,22.405200964979866,1163.774859619141,1176.6078295898435,2.2389569362951502
1206.9356689453125,13853398.0,3.4833790208302906,26.66903805579912,1160.9339233398437,1179.3375659179687,2.396750769882314
1192.3743896484375,70620653.0,-1.2064668955885205,25.1408180446955,1157.5868530273438,1181.4146484375,2.4071450214574863
1192.75927734375,9776989.0,0.0322790977946185,25.18121237173312,1156.2247009277344,1182.7897045898435,2.310156496002146
1233.8843994140625,22126569.0,3.447897899557506,29.497332763738736,1158.1133728027344,1185.1167993164063,2.3945267964822157
1258.88525390625,23939791.0,2.026190987102172,32.121196048735314,1161.7106689453126,1187.3664404296876,2.4175864271425445
