Date,Close,High,Low,Open,Volume,Daily Return (%),Cumulative Return (%),MA20,MA50
2021-09-22,1100.817138671875,1106.0255780999046,1086.210482648724,1090.6264428510565,10995912.0,1.0729006671921004,15.531798105489417,1065.0116058349608,
2021-09-23,1127.720458984375,1130.936139610999,1107.6108943355246,1108.4714201510762,15748397.0,2.4439409023880643,18.355326974653877,1071.5177795410157,
2021-09-24,1124.459228515625,1134.763134305946,1119.613065939266,1133.9026086017536,15192163.0,-0.2891878428531003,18.013057757674144,1077.2302032470702,
2021-09-27,1143.3685302734375,1145.8370159244848,1121.1077134942575,1126.4068411721405,15373834.0,1.681635160998618,19.997606831496785,1083.9571624755858,
2021-09-28,1154.0574951171875,1161.689135216267,1138.092065214608,1147.693941457503,18035258.0,0.9348661049114028,21.11942378446929,1090.2481903076173,
2021-09-29,1144.90869140625,1163.9991145771864,1141.3758992926414,1163.9991145771864,9719875.0,-0.79275111938929,20.159248196620048,1096.3557922363282,
2021-09-30,1141.0133056640625,1147.965677369511,1132.4532137255203,1143.6176447212324,13590654.0,-0.3402354940115759,19.750423784917693,1102.0659545898438,
2021-10-01,1143.0289306640625,1150.320936930379,1130.0302358504632,1133.1779894261922,8958928.0,0.1766521906444218,19.96196553183973,1107.2586547851563,
2021-10-04,1157.7261962890625,1166.1957202690803,1149.0754144086843,1156.2994941506686,10918552.0,1.2858174653953336,21.50445743647966,1111.0552368164062,
2021-10-05,1181.753173828125,1183.0213798107077,1153.7401497290016,1157.250298537775,13533634.0,2.075359235722374,24.02611141570201,1115.2130065917968,
2021-10-06,1159.402099609375,1186.62241515062,1155.4391042037028,1186.62241515062,10258881.0,-1.8913487785564231,21.680345072350104,1117.90673828125,
2021-10-07,1165.086181640625,1177.020571318369,1162.9574494692135,1175.3220421537414,6336665.0,0.4902597669234065,22.2768948484934,1121.1009521484375,
2021-10-08,1209.8570556640625,1215.812929031673,1169.207605953432,1170.906015220909,15772493.0,3.8427092114673433,26.975640350332707,1126.663916015625,
2021-10-11,1201.4327392578125,1231.9367793726578,1198.1264896541245,1223.512539721895,14768666.0,-0.6963067551501889,26.091500389178137,1133.0296752929687,
2021-10-12,1208.29443359375,1215.1788796176056,1196.2694750157295,1197.9680041586355,6682011.0,0.5711259658344625,26.811641688610987,1139.8087280273437,
2021-10-13,1220.5911865234375,1231.7103344750674,1208.9737889938256,1213.3671067441885,9959762.0,1.017695073965874,28.10219751929124,1146.9795532226562,
2021-10-14,1223.0595703125,1230.7818997818822,1217.081054491215,1223.0369280495506,8623469.0,0.2022285443575189,28.361256728624483,1153.1437622070312,1070.696619873047
2021-10-18,1226.3206787109375,1243.2597273294034,1205.8034336758178,1208.656838063519,13594479.0,0.2666352872415123,28.70351313420967,1160.3236450195313,1076.1665112304688
2021-10-19,1237.3038330078125,1246.1357531841286,1226.501796349313,1233.6578296621897,8833409.0,0.8956184534391287,29.856205548064096,1167.9666381835937,1081.579786376953
2021-10-20,1223.0595703125,1242.2406818392346,1219.0286485058557,1242.2406818392346,12710570.0,-1.1512340231489948,28.361256728624483,1174.6630249023438,1087.1176135253907
2021-10-21,1187.7772216796875,1235.5600608138357,1179.0358711096487,1235.2883536749923,20831669.0,-2.884761256869739,24.65834092568604,1179.0110290527343,1092.0575903320312
2021-10-22,1189.9964599609375,1206.9809106504802,1182.795023158092,1186.6448064236538,11027475.0,0.186839606008915,24.891252078728844,1182.1248291015625,1096.9432165527344
2021-10-25,1178.4017333984375,1213.819979870448,1163.9989792562783,1213.819979870448,17198417.0,-0.9743496684755382,23.674374578144807,1184.821954345703,1101.3319873046876
2021-10-26,1205.2371826171875,1208.7926167498356,1179.013250231775,1185.33151952741,9750178.0,2.277275097123144,26.49078031193568,1187.9153869628906,1106.3190661621093
2021-10-27,1189.9964599609375,1212.3706072222662,1186.6221641632774,1201.1382490708493,9896298.0,-1.2645413596645394,24.891252078728844,1189.712335205078,1110.6829296875
2021-10-28,1176.952392578125,1194.77472717133,1173.283867099268,1186.644837678606,9886181.0,-1.0961433770349749,23.522264890571787,1191.314520263672,1114.5336352539061
2021-10-29,1148.713134765625,1175.8428779756357,1133.0648156155328,1175.8428779756357,14233025.0,-2.3993542976399995,20.558528119377595,1191.69951171875,1117.9033459472657
2021-11-01,1149.4151611328125,1157.6582624374937,1129.6225892164332,1148.7131311991511,15481114.0,0.0611141586128738,20.632206449473813,1192.0188232421874,1121.211005859375
2021-11-02,1132.6571044921875,1154.0348738636576,1130.143454028727,1152.6760985535552,10569130.0,-1.457963772124682,18.87343258192582,1190.7653686523438,1124.4045275878907
2021-11-03,1124.866943359375,1141.353145207229,1114.6309640383438,1135.0348760961226,11989430.0,-0.6877775367245986,18.05584781549388,1187.9210571289063,1127.3145239257813
2021-11-04,1131.7738037109375,1134.513996271511,1127.765524836646,1129.101537927868,1705656.0,0.6140157635831534,18.78072933091275,1186.5396423339844,1130.1692614746094
2021-11-08,1133.177978515625,1141.3531527093287,1112.5475239087214,1141.0813257713814,20337183.0,0.1240685020349019,18.92809880249973,1184.9442321777344,1132.8808813476562
2021-11-09,1142.123046875,1145.384011549245,1126.429444729638,1134.5593339553402,15682497.0,0.7893789439053833,19.866892172833666,1181.5575317382813,1135.5191271972656
2021-11-10,1154.8953857421875,1158.56403111527,1133.9479393972968,1139.8585280650227,10253470.0,1.1182979716707786,21.207361196707232,1179.2306640625,1138.440447998047
2021-11-11,1157.00146484375,1164.2254244154967,1148.3959679290283,1150.4341308509872,10722478.0,0.1823610283288923,21.42839618699588,1176.666015625,1141.0157385253906
2021-11-12,1174.4615478515625,1177.0206028987552,1158.111197547698,1160.783463915503,8712341.0,1.5090804582663653,23.260848384640088,1174.3595336914063,1144.0498364257812
2021-11-15,1167.5318603515625,1178.583081524526,1163.9990683781705,1177.586582367733,4803269.0,-0.5900310242320406,22.5335711384391,1171.5831481933594,1146.8642724609374
2021-11-16,1140.4022216796875,1166.2637612012684,1130.0303872332545,1164.927627982119,11337581.0,-2.323674376107032,19.68628994376631,1167.2872253417968,1148.888818359375
2021-11-17,1115.9896240234375,1131.81907885733,1114.630848883986,1131.81907885733,10202029.0,-2.1407006398402983,17.124164769138982,1161.2215148925782,1149.5727197265626
2021-11-18,1120.2017822265625,1127.3126501781812,1109.67145366535,1114.177982402732,8505625.0,0.3774370399555415,17.56623474971628,1156.0786254882812,1150.0047998046875
2021-11-22,1070.5848388671875,1109.1961291306902,1064.8101030658254,1103.353466536403,24124307.0,-4.429286236338081,12.358889695366182,1150.2190063476562,1149.305947265625
2021-11-23,1080.5941162109375,1087.5691305828452,1045.7874503355,1056.6800550508478,25326999.0,0.9349354652117948,13.409372803446365,1144.7488891601563,1148.8937915039062
2021-11-24,1064.991455078125,1091.4870996718803,1061.436020265865,1077.9448680128107,16820296.0,-1.4438965471626486,11.771858785378589,1139.0783752441407,1148.2216650390626
2021-11-25,1129.1016845703125,1133.2006528139436,1067.5954770563671,1074.7742721480845,42401936.0,6.019788157594608,18.500287904064173,1135.2716003417968,1149.32134765625
2021-11-26,1092.709716796875,1122.1493269988057,1087.6822964764374,1117.7107252384765,15763138.0,-3.2230903797904387,14.680916524604326,1130.4072631835938,1149.7212744140625
2021-11-29,1105.799072265625,1132.2948314861248,1086.5953193762673,1104.7121238946838,24325354.0,1.1978803947236385,16.054656740141926,1126.8495971679688,1150.2937622070312
2021-11-30,1089.44873046875,1121.3794713466475,1081.9529437331894,1117.8013949441,32172299.0,-1.4785997028714748,14.338672930413686,1123.886376953125,1150.0872290039063
2021-12-01,1117.3485107421875,1120.518906517298,1098.3711810133602,1101.9492572911422,10104610.0,2.560908053142908,17.266781213345396,1122.2830444335937,1150.7797387695311
2021-12-02,1124.5272216796875,1130.5736640269113,1114.9027029403865,1118.571348380323,12720411.0,0.6424773352704083,18.02019370444228,1121.8765502929687,1151.5814038085937
2021-12-03,1090.7396240234375,1131.6154976946157,1087.0030516324528,1131.5702131686844,19222481.0,-3.004604691185864,14.474153427851968,1120.170184326172,1151.6135595703124
2021-12-06,1070.0638427734375,1098.3259382907745,1067.595476803198,1094.2497321105477,10332254.0,-1.8955744152516216,12.304210663397708,1117.0846862792969,1150.9984936523438
2021-12-07,1078.7825927734375,1088.8146726752468,1068.8863664494722,1076.2010153934032,11235122.0,0.8147878333504277,13.219251708223313,1114.3649169921875,1150.019736328125
2021-12-08,1095.2008056640625,1101.405743762558,1089.8563933091182,1097.9183562650253,8744178.0,1.5219204500153791,14.942358653325138,1112.0188049316407,1149.4345678710938
2021-12-09,1112.5701904296875,1120.9265028973475,1098.3259314492311,1102.8551026436394,13213547.0,1.5859543451571143,16.765291984813622,1109.9025451660157,1148.8186010742188
2021-12-10,1113.7025146484375,1116.8955527047665,1100.7489847314073,1105.2328712872277,8364414.0,0.10177553097237,16.884130480722593,1107.73759765625,1148.0115014648438
2021-12-13,1091.3736572265625,1120.5642045309762,1088.8146024741634,1120.2924973928066,12901733.0,-2.0049211641515963,14.540695811180026,1103.583203125,1146.94080078125
2021-12-14,1078.0125732421875,1089.7205393231309,1074.9553887174343,1077.944646457222,12991523.0,-1.2242446842934296,13.13843743135894,1099.1072387695312,1145.6807861328125
2021-12-15,1074.864990234375,1089.267747138745,1069.3846036415655,1079.7564383300423,9366969.0,-0.2919801759218798,12.808095622711612,1095.8303771972655,1144.3175073242187
2021-12-16,1088.769287109375,1094.0231302341062,1072.8039773873268,1089.5845283011158,9761279.0,1.2935854271305391,14.267364708310492,1094.4693603515625,1142.938369140625
2021-12-17,1060.0318603515625,1090.626471068848,1050.7696168986836,1086.1199416955528,21049821.0,-2.639441348874638,11.25134463592996,1091.4608642578125,1140.5039428710938
2021-12-20,1031.4525146484375,1049.7956192892589,1017.751672013911,1049.7956192892589,14325846.0,-2.696083652961767,8.25191531950049,1089.504248046875,1137.944951171875
2021-12-21,1046.8065185546875,1062.5454064146618,1038.1784989493156,1046.8518030785813,12836561.0,1.4885807817806684,9.86333252685605,1087.8148681640625,1135.5793579101562
2021-12-22,1071.6490478515625,1074.276029474332,1051.6754577350616,1052.988828746117,17658543.0,2.3731729652557654,12.47057943311245,1088.1477478027343,1132.8151977539062
2021-12-23,1071.2640380859375,1077.944583084397,1068.003073398001,1075.2270326442374,9072401.0,-0.0359268518361322,12.430172294680265,1085.2558654785157,1130.2118237304687
2021-12-24,1074.6837158203125,1083.3796623765666,1058.718285237532,1073.4155095265614,7886494.0,0.3192189425573311,12.789070701794737,1084.3545654296875,1127.539609375
2021-12-27,1073.5286865234375,1077.0388360812635,1063.4966072069749,1069.588333994207,4017223.0,-0.1074762071735069,12.6678492864982,1082.7410461425782,1124.598359375
2021-12-28,1086.2784423828125,1089.1997736760372,1074.797017388756,1075.951892667275,6374613.0,1.1876492933471816,14.005948202378772,1082.5825317382812,1121.8627368164061
2021-12-29,1088.13525390625,1095.60839765478,1078.8956544896844,1082.9266955421135,15425312.0,0.1709332939871632,14.20082232498241,1081.1218688964843,1119.0990283203125
2021-12-30,1068.478759765625,1089.245070757408,1062.364389937375,1087.003127167027,29333171.0,-1.8064384983448531,12.137854705077531,1078.3194458007813,1115.7225268554687
2021-12-31,1072.5777587890625,1079.7111505236876,1068.8864705630906,1074.774417912502,9477290.0,0.383629434462196,12.568048522900654,1077.4113525390626,1112.712890625
2022-01-03,1088.7467041015625,1090.603728995159,1070.4941656370395,1071.1509110384136,5421611.0,1.5074846723238666,14.264994600317472,1078.3454956054688,1110.7322802734375
2022-01-04,1113.3173828125,1114.6308734629547,1088.8145046450295,1094.204320803727,10847728.0,2.2567855882708043,16.843710530895862,1080.0722351074219,1109.1986987304688
2022-01-05,1118.5260009765625,1121.8776545605729,1101.9265882823174,1115.0838981501056,11643813.0,0.4678466576084839,17.390359925240382,1081.2384948730469,1108.0011840820312
2022-01-06,1094.4761962890625,1111.4606489189575,1091.0792578429505,1110.1924425923644,14447422.0,-2.150133717633973,14.866310215235924,1080.3337951660155,1105.7859643554686
2022-01-07,1103.30810546875,1113.2949007403674,1092.2342419850618,1101.020877531252,13112115.0,0.8069530620796517,15.79322742281568,1079.8140747070313,1104.052197265625
2022-01-10,1104.2138671875,1112.8193642531028,1094.2723568788356,1110.5547786779955,9246731.0,0.0820950842525647,15.888287970427209,1080.4560852050781,1102.5974267578124
2022-01-11,1112.16259765625,1120.9491128479206,1102.8550708538112,1103.3080358803263,16205164.0,0.7198542515134188,16.72251473838844,1082.1635864257812,1101.866416015625
2022-01-12,1141.851318359375,1143.595131948247,1116.4426269818646,1119.2960312179016,14800442.0,2.6694586534100617,19.8383740085502,1085.5129028320312,1101.7151391601562
2022-01-13,1148.28271484375,1150.8644117443653,1136.0992618786104,1141.9192812349345,11856712.0,0.5632429004518436,20.513355142170298,1088.48857421875,1102.0276513671874
2022-01-14,1149.95849609375,1162.776052313962,1144.0026230998735,1148.146875628832,19930176.0,0.1459380367166751,20.68922996664617,1092.9849060058593,1102.529482421875
2022-01-17,1155.9595947265625,1161.734329339856,1149.0526273304497,1149.505592323767,8036453.0,0.5218534975999001,21.31905093445352,1099.2102600097655,1103.0131982421874
2022-01-18,1142.16845703125,1160.5342073047743,1139.4282640408564,1157.0921041700744,6215029.0,-1.1930466910977766,19.871658011608798,1103.9783569335937,1103.1930078125
2022-01-19,1142.077880859375,1151.3173615953267,1136.3710722869748,1145.882379974198,9755485.0,-0.0079301937746079,19.86215195684764,1107.4997985839843,1103.1921044921876
2022-01-20,1122.0816650390625,1136.8015335141931,1111.9136106984854,1132.3176461756468,16494486.0,-1.7508627174589897,17.763530225891145,1110.0406799316406,1102.535830078125
2022-01-21,1122.2626953125,1133.3139167394952,1110.5548482538704,1110.5548482538704,13338594.0,0.0161334312000605,17.78252952401891,1112.41962890625,1101.8410546875
2022-01-24,1076.993408203125,1134.4460429942571,1066.6668610593797,1120.971622898134,21868937.0,-4.033751393364238,13.031475098204147,1112.5928649902344,1099.8916918945313
2022-01-25,1074.887451171875,1081.8623458947789,1043.9757327083191,1064.1532222498895,24510205.0,-0.1955403826253365,12.810452919310066,1112.0233154296875,1098.0388037109376
2022-01-27,1058.96728515625,1067.1198169153088,1046.7159051568356,1058.016190394451,20020431.0,-1.4811007420607925,11.139616464000014,1110.5649169921876,1096.4101049804688
2022-01-28,1057.9483642578125,1076.0876922422228,1054.5741878483832,1071.1509600753575,14667727.0,-0.0962183546857287,11.032679753634312,1110.038397216797,1095.2492797851562
2022-01-31,1080.9339599609375,1089.9017336429354,1067.1651879580827,1068.9769283849405,12143683.0,2.1726576154073696,13.445039725892528,1110.4562072753906,1094.4639233398439
2022-02-01,1077.35595703125,1096.3331695818497,1063.0437697429202,1090.6264803582178,13200509.0,-0.3310103172090906,13.06952494003788,1109.886669921875,1094.599345703125
2022-02-02,1079.5523681640625,1090.1732649193557,1075.7252273627023,1090.1732649193557,10017691.0,0.2038705145200881,13.30004036229855,1108.198419189453,1094.5785107421875
2022-02-03,1065.6025390625,1087.6596951339798,1063.0888887078768,1083.3795890325775,9572839.0,-1.292186420311059,11.835992626529968,1105.55224609375,1094.590732421875
2022-02-04,1055.8875732421875,1063.655187408846,1051.2678326966015,1060.2808911532843,11061241.0,-0.9116875630626352,10.816397790726253,1103.6228149414062,1093.1264501953126
2022-02-07,1049.4560546875,1067.4368843783152,1043.9756693517943,1060.7336971993543,10714467.0,-0.6091101664298382,10.141403845711604,1100.9302124023438,1092.261376953125
2022-02-08,1067.0972900390625,1068.8863882514995,1046.2404110052712,1055.5932232086295,12060849.0,1.680988477103562,11.992868152878122,1099.0743835449218,1091.4873413085938
2022-02-09,1079.52978515625,1081.2055520274612,1067.9804353407576,1073.936188431649,11486225.0,1.1650760650635972,13.29767025430555,1097.4427429199218,1091.2889624023437
2022-02-10,1078.4202880859375,1085.0554293647551,1071.196208384683,1085.0554293647551,12464491.0,-0.1027759572332587,13.181227489178692,1094.27119140625,1090.5103979492187
2022-02-11,1076.314208984375,1079.982854527415,1061.6849113374171,1074.887506839841,15943370.0,-0.1952929785195789,12.960192498890043,1090.6727661132813,1089.5461376953126
2022-02-14,1059.1712646484375,1066.599124811997,1047.5991516117767,1059.9412213800138,10719633.0,-1.592745333364487,11.161024304304432,1086.1334045410156,1088.9147705078126
2022-02-15,1095.1328125,1097.8277206759533,1057.8803043046898,1064.9004831978962,11212671.0,3.395253350599448,14.935222706556983,1083.0920654296874,1089.4161499023437
2022-02-16,1092.8682861328125,1101.9492706042658,1085.16871921443,1100.59049531271,10392840.0,-0.2067809804746856,14.697558526133614,1080.6270568847656,1089.6978637695313
2022-02-17,1106.7049560546875,1111.8682307103677,1091.5322435754686,1096.106699582626,12853252.0,1.2660876061137305,16.14973009914802,1078.8584106445312,1089.9279467773438
2022-02-18,1098.0543212890625,1112.5476464311962,1096.129369451274,1107.1126644779383,6775458.0,-0.781656819940868,15.241837812485135,1077.6570434570312,1089.6376293945314
2022-02-21,1086.957763671875,1103.9875007758346,1080.0281530233087,1092.4380298945582,11107193.0,-1.0105654521864291,14.07724361308742,1075.891796875,1089.102734375
2022-02-22,1082.020751953125,1085.1459827725937,1063.0661857019404,1065.67040495113,13494914.0,-0.454204559160809,13.559099571631815,1076.1431640625,1088.9156762695313
2022-02-23,1075.2496337890625,1089.9694984432017,1072.5095609936732,1087.501132761311,7310110.0,-0.6257845010680385,12.84846432696012,1076.1612731933594,1088.8604174804686
2022-02-24,1021.6695556640624,1059.7827129241718,1016.0760782454672,1043.975778151862,24846650.0,-4.983036165861298,7.225184536928619,1074.29638671875,1087.7965087890625
2022-02-25,1034.4420166015625,1045.311980485072,1030.954508957098,1032.698202879161,14570089.0,1.250155773624706,8.565666372196755,1073.1210693359376,1086.7099633789062
2022-02-28,1068.6824951171875,1072.2152872381166,1015.894992677199,1015.894992677199,21297446.0,3.310043285762388,12.159236922592845,1072.50849609375,1086.8829760742187
2022-03-02,1086.34619140625,1087.4559017749605,1054.9363443782538,1057.314141139364,21471786.0,1.6528479103726346,14.013058526357812,1072.9580078125,1087.980849609375
2022-03-03,1077.1746826171875,1093.7288113845136,1073.4381104672327,1087.002981514595,10186748.0,-0.8442528598724297,13.050500019121005,1072.8391235351562,1088.588212890625
2022-03-04,1053.283203125,1070.8337101992126,1050.9280486616494,1065.7157207883167,10805667.0,-2.2179763299058357,10.543066687856715,1072.2231567382812,1088.2208959960938
2022-03-07,1014.3323364257812,1047.1915288477956,1006.38358489105,1032.0639824642974,17983310.0,-3.698043088853487,6.455136449999732,1070.1453948974608,1087.0822619628907
2022-03-08,1012.498046875,1017.253760796074,987.3611211647836,1001.6280233273344,21289374.0,-0.1808371364009464,6.262626029691809,1068.2974945068358,1085.8385485839844
2022-03-09,1066.214111328125,1072.0567736389658,1011.8865764630572,1012.724579802494,20414228.0,5.30530055034828,11.900177713259597,1068.253335571289,1085.6922570800782
2022-03-10,1083.4927978515625,1089.267532756051,1068.8862634347242,1087.0029472759036,17980493.0,1.6205644194592803,13.713592178592382,1068.4514862060546,1085.6365441894532
2022-03-11,1086.617919921875,1091.9850941858494,1076.1555181267945,1076.1555181267945,12257423.0,0.2884303501148544,14.041576690641278,1068.8613677978515,1085.6061975097657
2022-03-14,1095.5404052734375,1098.0541754406872,1075.2270625884605,1081.0697243173254,8340678.0,0.821124443834309,14.977999952982191,1069.8226776123047,1086.1474304199219
2022-03-15,1070.4488525390625,1099.6620420875429,1060.2128731362302,1099.6620420875429,15925769.0,-2.290335674850108,12.344617801829894,1070.386557006836,1086.1048522949218
2022-03-16,1088.520263671875,1090.5810688907009,1076.6311594559988,1078.8504605069668,11149828.0,1.6882087443923943,14.241229463414594,1070.0559295654298,1086.100323486328
2022-03-17,1124.0064697265625,1131.1172183134404,1093.8420644373464,1101.8361008572806,21422098.0,3.2600409233524807,17.96554029526294,1071.6128387451172,1086.3141052246094
2022-03-21,1117.5296630859375,1125.0480919172617,1104.6668219311773,1106.9314074851866,11999466.0,-0.576225032067712,17.285793322867704,1072.1540740966798,1086.294178466797
2022-03-22,1146.4031982421875,1148.124249688356,1111.2794206216663,1114.223273968924,22557065.0,2.583692953305494,20.31609810017909,1074.571517944336,1087.3327185058595
2022-03-23,1150.049072265625,1161.6664689349448,1142.7119015169374,1142.7119015169374,15462187.0,0.3180272027352826,20.698736021407328,1077.7260833740233,1088.2675378417969
2022-03-24,1167.9166259765625,1170.407753742212,1136.823891628139,1136.823891628139,13168266.0,1.5536340267409576,22.573952654082152,1082.0208770751954,1089.5415930175782
2022-03-25,1175.7069091796875,1184.8331776508987,1167.169339474114,1169.6604672992412,14222488.0,0.6670239150514012,23.391550231908663,1087.0437408447265,1090.8124792480469
2022-03-28,1187.5281982421875,1191.0608703717303,1171.472198621402,1182.115739135411,9891424.0,1.0054622432003946,24.632205680790143,1095.3366729736329,1091.726016845703
2022-03-29,1187.7999267578125,1194.7974641560254,1180.9382429362058,1194.7974641560254,8684065.0,0.0228818579657508,24.660723845073605,1103.0045684814454,1092.5163610839843
2022-03-30,1210.626953125,1217.4433519238278,1185.3314742474283,1195.6580225208536,15811550.0,1.9217905181637465,27.05644181580251,1110.101791381836,1093.7297302246093
2022-03-31,1193.325439453125,1209.1550162306944,1190.5400818204482,1207.0036419353132,13223718.0,-1.429136665693298,25.24063161968759,1115.4507537841796,1094.4770471191407
2022-04-01,1202.8819580078125,1207.094137293246,1187.5507515318518,1193.891542920345,7922880.0,0.800830874691405,26.243597265356588,1121.736117553711,1095.6913171386718
2022-04-04,1206.4375,1211.555489970758,1196.45070474843,1202.7009276541294,7929162.0,0.295585279047339,26.61675475461278,1129.393832397461,1096.9785095214843
2022-04-05,1189.3851318359375,1209.2456310104756,1186.9620503043643,1200.7307025551163,13149870.0,-1.4134481201108606,24.827092614788327,1138.1464721679688,1098.3245788574218
2022-04-06,1186.214599609375,1193.212136245702,1171.7439190700502,1171.7439190700502,12257215.0,-0.2665690146696597,24.4943422639643,1146.8322998046874,1099.6036169433594
2022-04-07,1165.2899169921875,1180.3041331292436,1162.640293061963,1175.3672812713685,15496499.0,-1.7639879515964574,22.29827706600873,1151.7860900878907,1101.3695471191406
2022-04-08,1184.6748046875,1188.9096265891387,1159.4698932414146,1159.4698932414146,15152495.0,1.6635248801730065,24.332739333024712,1156.8451904296876,1103.5652941894532
2022-04-11,1182.206298828125,1195.0464967892808,1169.886872844364,1177.5864392090166,9254209.0,-0.2083699129590388,24.073667312296894,1161.624609375,1106.0300744628905
2022-04-12,1159.945556640625,1178.7642727503164,1157.3865016457237,1171.6986884850992,13217742.0,-1.8829828778248128,21.737381400917037,1164.8448669433594,1108.0700183105469
2022-04-13,1155.68798828125,1174.2349955581562,1152.9025109003892,1166.0371790472568,10354235.0,-0.3670489821699485,21.2905455815646,1169.1068237304687,1109.565098876953
2022-04-18,1152.1551513671875,1159.3792305452218,1142.1683569783831,1147.2410619855225,9974224.0,-0.3056912375905662,20.91977101169597,1172.2885681152343,1111.061082763672
2022-04-19,1196.0655517578125,1208.3849780863477,1155.416224906424,1158.5639783200388,26141820.0,3.811153414409452,25.528208993304325,1175.8915222167968,1113.391346435547
2022-04-20,1231.234619140625,1238.2775602010167,1199.824772027751,1203.4481327307994,25072240.0,2.940396312821303,29.21923582209405,1181.5767700195313,1116.7039880371094
